,Okres,Kraj,OborPece,PocetPoskytovatelu
2498,Jičín,Královéhradecký kraj,"dětská neurologie, Fyzioterapeut, Klinický logoped, Klinický psycholog, Nutriční terapeut, paliativní medicína, neonatologie, dětská kardiologie, praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, traumatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, radiační onkologie, praktické lékařství pro děti a dorost, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, neurologie, neurologie, klinická onkologie, klinická onkologie, klinická onkologie, klinická biochemie, kardiologie, chirurgie, chirurgie, chirurgie, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, anesteziologie a intenzivní medicína",1
2499,Jičín,Královéhradecký kraj,"dětská neurologie, neurologie",2
2500,Jičín,Královéhradecký kraj,endokrinologie a diabetologie,1
2501,Jičín,Královéhradecký kraj,epidemiologie,1
2502,Jičín,Královéhradecký kraj,"foniatrie, otorinolaryngologie a chirurgie hlavy a krku",1
2503,Jičín,Královéhradecký kraj,gynekologie a porodnictví,11
2504,Jičín,Královéhradecký kraj,hematologie a transfúzní lékařství,1
2505,Jičín,Královéhradecký kraj,kardiologie,2
2506,Jičín,Královéhradecký kraj,"klinická biochemie, chirurgie",1
2507,Jičín,Královéhradecký kraj,lékařská mikrobiologie,1
2508,Jičín,Královéhradecký kraj,neurologie,2
2509,Jičín,Královéhradecký kraj,oftalmologie,8
2510,Jičín,Královéhradecký kraj,"ortodoncie, zubní lékařství",1
2511,Jičín,Královéhradecký kraj,ortopedie a traumatologie pohybového ústrojí,10
2512,Jičín,Královéhradecký kraj,otorinolaryngologie a chirurgie hlavy a krku,3
2513,Jičín,Královéhradecký kraj,plastická chirurgie,2
2514,Jičín,Královéhradecký kraj,pneumologie a ftizeologie,1
2515,Jičín,Královéhradecký kraj,praktické lékařství pro děti a dorost,15
2516,Jičín,Královéhradecký kraj,praktické lékárenství,21
2517,Jičín,Královéhradecký kraj,psychiatrie,3
2518,Jičín,Královéhradecký kraj,radiologie a zobrazovací metody,5
2519,Jičín,Královéhradecký kraj,"radiologie a zobrazovací metody, gynekologie a porodnictví",1
2520,Jičín,Královéhradecký kraj,rehabilitační a fyzikální medicína,5
2521,Jičín,Královéhradecký kraj,"rehabilitační a fyzikální medicína, neurologie",1
2522,Jičín,Královéhradecký kraj,revmatologie,1
2523,Jičín,Královéhradecký kraj,sexuologie,1
2524,Jičín,Královéhradecký kraj,"traumatologie, ortopedie a traumatologie pohybového ústrojí, chirurgie",1
2525,Jičín,Královéhradecký kraj,urgentní medicína,3
2526,Jičín,Královéhradecký kraj,urologie,3
2527,Jičín,Královéhradecký kraj,vnitřní lékařství,3
2528,Jičín,Královéhradecký kraj,"vnitřní lékařství, alergologie a klinická imunologie",1
2529,Jičín,Královéhradecký kraj,"vnitřní lékařství, endokrinologie a diabetologie",2
2530,Jičín,Královéhradecký kraj,"vnitřní lékařství, kardiologie",1
2531,Jičín,Královéhradecký kraj,všeobecné praktické lékařství,44
2532,Jičín,Královéhradecký kraj,"všeobecné praktické lékařství, vnitřní lékařství",3
2533,Jičín,Královéhradecký kraj,"všeobecné praktické lékařství, vnitřní lékařství, chirurgie",1
2534,Jičín,Královéhradecký kraj,"všeobecné praktické lékařství, vnitřní lékařství, kardiologie",1
2535,Jičín,Královéhradecký kraj,zubní lékařství,32
2536,Karlovy Vary,Karlovarský kraj,Dentální hygienistka,7
2537,Karlovy Vary,Karlovarský kraj,"Dentální hygienistka, Zubní technik, zubní lékařství",1
2538,Karlovy Vary,Karlovarský kraj,"Dentální hygienistka, ortodoncie, zubní lékařství",1
2539,Karlovy Vary,Karlovarský kraj,"Dentální hygienistka, orální a maxilofaciální chirurgie, zubní lékařství",1
2540,Karlovy Vary,Karlovarský kraj,"Dentální hygienistka, zubní lékařství",1
2541,Karlovy Vary,Karlovarský kraj,Dětská sestra,1
2542,Karlovy Vary,Karlovarský kraj,Fyzioterapeut,29
2543,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Ergoterapeut",1
2544,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Ergoterapeut, Ergoterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, paliativní medicína",1
2545,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Ergoterapeut, rehabilitační a fyzikální medicína",2
2546,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Ergoterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1
2547,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Ergoterapeut, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína",1
2548,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut",4
2549,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra",1
2550,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut, Klinický psycholog, Všeobecná sestra, paliativní medicína, paliativní medicína, paliativní medicína, algeziologie, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, traumatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, psychiatrie, psychiatrie, psychiatrie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, klinická biochemie, kardiologie, chirurgie, chirurgie, gastroenterologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1
2551,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, Všeobecná sestra",1
2552,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra",1
2553,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, dětské lékařství",1
2554,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Klinický logoped, Ergoterapeut, neonatologie, neonatologie, foniatrie, všeobecné praktické lékařství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, urologie, traumatologie, traumatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, praktické lékařství pro děti a dorost, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, nukleární medicína, neurologie, neurologie, neurologie, nefrologie, kardiologie, kardiologie, kardiologie, kardiologie, infekční lékařství, infekční lékařství, chirurgie, chirurgie, chirurgie, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětská chirurgie, dětská chirurgie, dermatovenerologie, cévní chirurgie, cévní chirurgie, anesteziologie a intenzivní medicína",1
2555,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Nutriční terapeut, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína",1
2556,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, Všeobecná sestra",3
2557,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, klinická biochemie, dermatovenerologie",1
2558,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, ortopedie a traumatologie pohybového ústrojí",1
2559,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, paliativní medicína",1
2560,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",35
2561,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, endokrinologie a diabetologie, dětské lékařství",1
2562,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, neurologie",1
2563,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína",19
2564,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, endokrinologie a diabetologie",2
2565,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, všeobecné praktické lékařství, rehabilitační a fyzikální medicína",1
2566,Karlovy Vary,Karlovarský kraj,"Fyzioterapeut, všeobecné praktické lékařství, rehabilitační a fyzikální medicína, psychiatrie, gynekologie a porodnictví, endokrinologie a diabetologie",1
2567,Karlovy Vary,Karlovarský kraj,Klinický logoped,3
2568,Karlovy Vary,Karlovarský kraj,Klinický psycholog,9
2569,Karlovy Vary,Karlovarský kraj,"Klinický psycholog, Klinický psycholog, Adiktolog, Adiktolog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, Všeobecná sestra, psychiatrie, psychiatrie",1
2570,Karlovy Vary,Karlovarský kraj,"Klinický psycholog, Nutriční terapeut, endokrinologie a diabetologie",1
2571,Karlovy Vary,Karlovarský kraj,"Klinický psycholog, Sestra pro péči v psychiatrii, psychiatrie, psychiatrie",1
2572,Karlovy Vary,Karlovarský kraj,"Klinický psycholog, algeziologie, algeziologie, oftalmologie, klinická onkologie, endokrinologie a diabetologie",1
2573,Karlovy Vary,Karlovarský kraj,"Klinický psycholog, psychiatrie",1
2574,Karlovy Vary,Karlovarský kraj,Nutriční terapeut,5
2575,Karlovy Vary,Karlovarský kraj,"Nutriční terapeut, Zdravotní laborant pro klinickou hematologii a transfuzní službu, Zdravotní laborant pro alergologii a klinickou imunologii, Zdravotní laborant pro mikrobiologii, Zdravotní laborant pro cytodiagnostiku, Zdravotní laborant pro klinickou biochemii, patologie, patologie, lékařská mikrobiologie",1
2576,Karlovy Vary,Karlovarský kraj,"Odborný pracovník v laboratorních  metodách a přípravě léčivých přípravků, epidemiologie",1
2577,Karlovy Vary,Karlovarský kraj,Optometrista,10
2578,Karlovy Vary,Karlovarský kraj,"Ortotik-protetik, praktické lékárenství",1
2579,Karlovy Vary,Karlovarský kraj,Porodní asistentka,5
2580,Karlovy Vary,Karlovarský kraj,Všeobecná sestra,5
2581,Karlovy Vary,Karlovarský kraj,"Všeobecná sestra, Všeobecná sestra",4
2582,Karlovy Vary,Karlovarský kraj,"Zdravotní laborant pro cytodiagnostiku, gynekologie a porodnictví",1
2583,Karlovy Vary,Karlovarský kraj,Zdravotní laborant pro klinickou biochemii,1
2584,Karlovy Vary,Karlovarský kraj,Zubní technik,35
2585,Karlovy Vary,Karlovarský kraj,"Zubní technik, zubní lékařství",2
2586,Karlovy Vary,Karlovarský kraj,alergologie a klinická imunologie,1
2587,Karlovy Vary,Karlovarský kraj,"algeziologie, anesteziologie a intenzivní medicína",2
2588,Karlovy Vary,Karlovarský kraj,anesteziologie a intenzivní medicína,19
2589,Karlovy Vary,Karlovarský kraj,angiologie,1
2590,Karlovy Vary,Karlovarský kraj,chirurgie,9
2591,Karlovy Vary,Karlovarský kraj,"chirurgie, cévní chirurgie",1
2592,Karlovy Vary,Karlovarský kraj,"chirurgie, dětská chirurgie",2
2593,Karlovy Vary,Karlovarský kraj,dermatovenerologie,10
2594,Karlovy Vary,Karlovarský kraj,dětská a dorostová psychiatrie,1
2595,Karlovy Vary,Karlovarský kraj,"dětská kardiologie, praktické lékařství pro děti a dorost",1
2596,Karlovy Vary,Karlovarský kraj,"dětská neurologie, neurologie",2
2597,Karlovy Vary,Karlovarský kraj,dětské lékařství,2
2598,Karlovy Vary,Karlovarský kraj,endokrinologie a diabetologie,3
2599,Karlovy Vary,Karlovarský kraj,"foniatrie, otorinolaryngologie a chirurgie hlavy a krku",2
2600,Karlovy Vary,Karlovarský kraj,gastroenterologie,5
2601,Karlovy Vary,Karlovarský kraj,gynekologie a porodnictví,22
2602,Karlovy Vary,Karlovarský kraj,"gynekologie dětí a dospívajících, gynekologie a porodnictví",2
2603,Karlovy Vary,Karlovarský kraj,"gynekologie dětí a dospívajících, reprodukční medicína, reprodukční medicína, lékařská genetika, lékařská genetika, gynekologie a porodnictví, gynekologie a porodnictví, anesteziologie a intenzivní medicína",1
2604,Karlovy Vary,Karlovarský kraj,hematologie a transfúzní lékařství,2
2605,Karlovy Vary,Karlovarský kraj,"hematologie a transfúzní lékařství, hematologie a transfúzní lékařství",1
2606,Karlovy Vary,Karlovarský kraj,hygiena a epidemiologie,2
2607,Karlovy Vary,Karlovarský kraj,kardiologie,4
2608,Karlovy Vary,Karlovarský kraj,klinická biochemie,5
2609,Karlovy Vary,Karlovarský kraj,klinická onkologie,1
2610,Karlovy Vary,Karlovarský kraj,"lékařská genetika, gynekologie a porodnictví",1
2611,Karlovy Vary,Karlovarský kraj,"lékařská mikrobiologie, klinická biochemie, hematologie a transfúzní lékařství, alergologie a klinická imunologie",1
2612,Karlovy Vary,Karlovarský kraj,nefrologie,1
2613,Karlovy Vary,Karlovarský kraj,neurologie,6
2614,Karlovy Vary,Karlovarský kraj,"návykové nemoci, psychiatrie",1
2615,Karlovy Vary,Karlovarský kraj,oftalmologie,15
2616,Karlovy Vary,Karlovarský kraj,ortodoncie,2
2617,Karlovy Vary,Karlovarský kraj,"ortodoncie, zubní lékařství",2
2618,Karlovy Vary,Karlovarský kraj,ortopedie a traumatologie pohybového ústrojí,18
2619,Karlovy Vary,Karlovarský kraj,"ortopedie a traumatologie pohybového ústrojí, chirurgie",1
2620,Karlovy Vary,Karlovarský kraj,"ortopedie a traumatologie pohybového ústrojí, dermatovenerologie",1
2621,Karlovy Vary,Karlovarský kraj,"ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí",2
2622,Karlovy Vary,Karlovarský kraj,otorinolaryngologie a chirurgie hlavy a krku,6
2623,Karlovy Vary,Karlovarský kraj,"otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku",1
2624,Karlovy Vary,Karlovarský kraj,plastická chirurgie,7
2625,Karlovy Vary,Karlovarský kraj,"plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, chirurgie, dermatovenerologie",1
2626,Karlovy Vary,Karlovarský kraj,"plastická chirurgie, plastická chirurgie",5
2627,Karlovy Vary,Karlovarský kraj,"plastická chirurgie, plastická chirurgie, chirurgie",1
2628,Karlovy Vary,Karlovarský kraj,pneumologie a ftizeologie,1
2629,Karlovy Vary,Karlovarský kraj,"pneumologie a ftizeologie, pneumologie a ftizeologie",1
2630,Karlovy Vary,Karlovarský kraj,praktické lékařství pro děti a dorost,14
2631,Karlovy Vary,Karlovarský kraj,"praktické lékařství pro děti a dorost, dětské lékařství",5
2632,Karlovy Vary,Karlovarský kraj,praktické lékárenství,24
2633,Karlovy Vary,Karlovarský kraj,psychiatrie,5
2634,Karlovy Vary,Karlovarský kraj,"psychiatrie, psychiatrie",2
2635,Karlovy Vary,Karlovarský kraj,radiologie a zobrazovací metody,5
2636,Karlovy Vary,Karlovarský kraj,"radiologie a zobrazovací metody, gynekologie a porodnictví",1
2637,Karlovy Vary,Karlovarský kraj,"radiologie a zobrazovací metody, otorinolaryngologie a chirurgie hlavy a krku, gynekologie a porodnictví, gastroenterologie, dermatovenerologie, cévní chirurgie",1
2638,Karlovy Vary,Karlovarský kraj,"radiologie a zobrazovací metody, radiační onkologie",1
2639,Karlovy Vary,Karlovarský kraj,rehabilitační a fyzikální medicína,15
2640,Karlovy Vary,Karlovarský kraj,"rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1
2641,Karlovy Vary,Karlovarský kraj,"reprodukční medicína, lékařská genetika, gynekologie a porodnictví, anesteziologie a intenzivní medicína",1
2642,Karlovy Vary,Karlovarský kraj,"sexuologie, gynekologie a porodnictví",2
2643,Karlovy Vary,Karlovarský kraj,tělovýchovné lékařství,1
2644,Karlovy Vary,Karlovarský kraj,urgentní medicína,4
2645,Karlovy Vary,Karlovarský kraj,urologie,6
2646,Karlovy Vary,Karlovarský kraj,"urologie, radiologie a zobrazovací metody, gynekologie a porodnictví",3
2647,Karlovy Vary,Karlovarský kraj,"urologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, kardiologie, chirurgie, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie",1
2648,Karlovy Vary,Karlovarský kraj,vnitřní lékařství,4
2649,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, alergologie a klinická imunologie",1
2650,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, chirurgie, endokrinologie a diabetologie",1
2651,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, endokrinologie a diabetologie",3
2652,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, gastroenterologie",2
2653,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, kardiologie",2
2654,Karlovy Vary,Karlovarský kraj,"vnitřní lékařství, pneumologie a ftizeologie, pneumologie a ftizeologie",1
